,long-short,long,short
0,0.004434862745098048,0.04688717647058823,0.04245231372549018
1,0.047809113207547174,0.003862245283018865,-0.043946867924528316
2,0.06065262962962962,0.0935269074074074,0.03287427777777779
3,-0.027045962962962942,0.09897772222222222,0.12602368518518517
4,0.01490730357142857,0.10704369642857144,0.09213639285714285
5,-0.037511749999999996,-0.0908369107142857,-0.05332516071428572
6,0.018125885245901637,-0.001174442622950819,-0.019300327868852454
7,0.05352214062500002,-0.08745639062499999,-0.14097853125
8,0.050757784615384584,0.13736638461538458,0.08660860000000001
9,0.020881424242424243,0.003225136363636363,-0.01765628787878788
10,0.008902402985074628,0.016587462686567165,0.007685059701492537
11,-0.014211294117647048,-0.09385319117647059,-0.07964189705882355
12,-0.012556750000000002,-0.005383029411764707,0.007173720588235295
13,0.01293011594202899,-0.03626386956521739,-0.04919398550724638
14,-0.04394739130434781,0.06883766666666667,0.11278505797101449
15,0.020628102941176465,-0.04569832352941177,-0.06632642647058823
16,-0.032582044117647035,0.08821280882352941,0.12079485294117645
17,0.07486679999999996,0.3297354857142857,0.2548686857142857
18,-0.03032972222222222,-0.08287827777777777,-0.05254855555555556
19,-0.010533739726027398,0.014384205479452057,0.024917945205479457
20,0.02361020547945205,-0.012397575342465753,-0.0360077808219178
21,0.004954972972972982,-0.04522137837837838,-0.05017635135135136
22,0.03396527999999999,-0.012542813333333335,-0.04650809333333333
23,-0.01729476315789473,-0.07031003947368421,-0.05301527631578948
24,-0.05034216883116882,0.13729880519480522,0.18764097402597404
25,-0.040633883116883124,0.10693107792207793,0.14756496103896105
26,0.02794263636363638,0.08892727272727274,0.060984636363636366
27,0.016580532467532477,0.037182636363636376,0.020602103896103896
28,0.011388448717948724,0.05281465384615385,0.04142620512820513
29,0.05307731645569621,0.037684493670886075,-0.015392822784810125
30,0.04611216049382715,0.0637725185185185,0.01766035802469136
31,0.024978475609756096,0.01899041463414634,-0.005988060975609756
32,0.01872215662650602,-0.04025768674698795,-0.058979843373493976
33,0.004364785714285721,0.027943916666666672,0.02357913095238095
34,0.01739592857142857,0.0734404761904762,0.056044547619047626
35,0.03367247058823529,0.02079705882352941,-0.012875411764705882
36,0.008357418604651166,-0.01893811627906977,-0.027295534883720936
37,-0.030320790697674415,-0.08470363953488373,-0.05438284883720931
38,0.03322644186046515,0.10152189534883725,0.0682954534883721
39,0.034943616279069764,0.017496616279069767,-0.017447
40,0.012141471264367806,0.050749367816091955,0.03860789655172415
41,0.033295284090909094,0.013391636363636366,-0.019903647727272725
42,0.006190266666666686,-0.12981826666666665,-0.13600853333333335
43,0.012409152173913042,-0.021588108695652176,-0.03399726086956522
44,-0.013750782608695652,-0.06907895652173913,-0.055328173913043475
45,0.018193612903225808,-0.03895604301075269,-0.0571496559139785
46,0.06487459574468085,0.07799041489361702,0.013115819148936168
47,-0.006377663157894733,-0.07227719999999999,-0.06589953684210526
48,0.005728459183673489,-0.1171226326530612,-0.1228510918367347
49,0.034872505050505063,0.049197747474747484,0.01432524242424242
50,-0.022383474747474742,0.059153454545454544,0.08153692929292929
51,0.023164040816326517,0.06404468367346937,0.04088064285714286
52,-0.0007527142857142766,-0.0898713469387755,-0.08911863265306123
53,-0.014928040404040424,0.09833840404040403,0.11326644444444445
54,0.008650440000000011,-0.039026639999999994,-0.04767708000000001
55,0.013943610000000002,0.018825230000000002,0.00488162
56,-0.002597247524752468,-0.05350350495049504,-0.05090625742574257
57,0.007402673267326736,-0.049204029702970296,-0.05660670297029703
58,0.017392118811881192,-0.06780288118811881,-0.08519499999999999
59,-0.009017693069306922,-0.05257162376237623,-0.0435539306930693
60,0.010837823529411787,0.11118136274509804,0.10034353921568627
61,0.012500000000000004,0.02491174509803922,0.012411745098039217
62,-0.013610754901960785,-0.027641725490196084,-0.0140309705882353
63,-0.013706969696969693,-0.05055952525252525,-0.036852555555555555
64,0.02613236363636364,0.05439128282828283,0.02825891919191919
65,0.03124487,-0.059534529999999995,-0.0907794
66,0.005171534653465355,-0.022774316831683163,-0.027945851485148516
67,0.042350166666666654,-0.0009265294117647044,-0.04327669607843136
68,0.015429708737864081,-0.03977423300970873,-0.055203941747572816
69,0.036959124999999995,-0.04394163461538462,-0.08090075961538462
70,0.03771339423076923,0.04862959615384615,0.010916201923076924
71,0.04295366666666667,0.0101571619047619,-0.032796504761904766
72,0.015694876190476187,0.07743041904761905,0.061735542857142854
73,-0.03273414285714287,0.06878899999999999,0.10152314285714287
74,0.00876452380952381,0.04949975238095239,0.040735228571428576
75,0.01677873076923078,-0.09179707692307693,-0.10857580769230771
76,-0.043719609523809516,-0.027272123809523808,0.01644748571428571
77,0.036234783018867914,-0.10348664150943397,-0.13972142452830189
78,0.06243890654205608,0.01922131775700935,-0.04321758878504674
79,0.018201654205607477,-0.05048790654205607,-0.06868956074766355
80,0.04790251851851852,0.08221596296296296,0.034313444444444445
81,0.012988688073394485,-0.04917293577981652,-0.06216162385321101
82,0.028484816513761464,0.06388638532110091,0.03540156880733945
83,0.03558687272727272,-0.06598511818181818,-0.1015719909090909
84,0.004024172727272718,-0.06479712727272728,-0.06882129999999999
85,0.027957576576576597,0.11726185585585586,0.08930427927927927
86,0.042379549549549575,-0.10917563963963964,-0.15155518918918923
87,-0.011129756756756731,-0.06501073873873872,-0.053880981981982
88,0.0539670442477876,-0.006531884955752213,-0.06049892920353982
89,0.012990043859649126,0.001578561403508774,-0.011411482456140352
90,0.02251211111111111,-0.032861136752136755,-0.05537324786324786
91,0.08545884745762711,0.17806199152542374,0.09260314406779663
92,0.02375768333333333,0.029763866666666663,0.006006183333333334
93,0.04448441666666668,-0.04275068333333333,-0.08723510000000001
94,0.03758996666666666,0.023598849999999998,-0.013991116666666664
95,0.059725084033613436,0.05675710084033613,-0.00296798319327731
96,0.013635050847457626,0.0922563220338983,0.07862127118644067
97,0.02036570338983051,0.040807415254237284,0.020441711864406777
