,long-short,long,short
0,-0.007750294117647055,0.0007420441176470603,0.008492338235294116
1,0.006288376811594198,-0.038243130434782606,-0.044531507246376806
2,0.024705623188405797,0.10040089855072463,0.07569527536231883
3,0.010606911764705884,-0.041793102941176476,-0.052400014705882354
4,-0.06304980882352944,0.06918825,0.13223805882352946
5,-0.01164900000000014,0.3390890999999999,0.35073810000000005
6,-0.0485262361111111,-0.08981072222222222,-0.041284486111111116
7,0.041924835616438366,0.04451912328767124,0.0025942876712328772
8,0.0051489315068493115,-0.021897109589041095,-0.02704604109589041
9,0.009505486486486489,-0.03361279729729729,-0.04311828378378378
10,0.033541453333333325,-0.00929550666666667,-0.04283695999999999
11,-0.01115034210526314,-0.06935894736842103,-0.0582086052631579
12,-0.10367544155844155,0.1145284025974026,0.21820384415584415
13,-0.031338584415584396,0.1300019090909091,0.16134049350649352
14,-0.09216397402597404,0.04696445454545454,0.13912842857142857
15,0.01728946753246753,0.02461642857142857,0.007326961038961041
16,0.012804153846153849,0.04276657692307693,0.029962423076923077
17,0.04469727848101266,0.025202354430379742,-0.01949492405063291
18,0.044513716049382715,0.06283482716049382,0.01832111111111111
19,0.013249170731707316,0.013830548780487804,0.000581378048780488
20,-0.0014307951807228738,-0.051989120481927706,-0.05055832530120483
21,-0.02571707142857143,0.01122665476190476,0.03694372619047619
22,0.04296291666666666,0.07480522619047618,0.03184230952380952
23,0.01258464705882353,-0.002385729411764708,-0.014970376470588239
24,0.006635244186046513,-0.026269755813953487,-0.032905
25,0.016016174418604645,-0.04947234883720931,-0.06548852325581395
26,0.0180768023255814,0.0959300465116279,0.0778532441860465
27,0.008936593023255814,0.007090883720930231,-0.0018457093023255822
28,-0.003668206896551714,0.04355843678160919,0.04722664367816091
29,0.02227,0.02440955681818182,0.0021395568181818174
30,0.011243955555555591,-0.1303287222222222,-0.1415726777777778
31,0.016759652173913044,-0.0293335,-0.04609315217391304
32,-0.025250293478260865,-0.06573803260869564,-0.040487739130434776
33,0.033377516129032246,-0.033423290322580644,-0.06680080645161289
34,-0.009228053191489356,0.03761108510638298,0.04683913829787233
35,-0.00673106315789473,-0.07816107368421053,-0.0714300105263158
36,-0.021516928571428583,-0.12113991836734694,-0.09962298979591835
37,0.002872737373737368,0.035227020202020204,0.032354282828282836
38,0.02159656565656564,0.0841531616161616,0.06255659595959595
39,0.052585775510204075,0.08326655102040816,0.03068077551020408
40,-0.012156346938775488,-0.09980921428571428,-0.08765286734693879
41,-0.020420797979797994,0.10157860606060605,0.12199940404040405
42,0.006482629999999982,-0.036632750000000006,-0.04311537999999999
43,0.021684699999999998,0.026628709999999996,0.0049440099999999996
44,0.0023220099009901014,-0.05515177227722772,-0.057473782178217823
45,-0.0010042277227722788,-0.054186861386138624,-0.05318263366336634
46,0.00623869306930693,-0.0692641089108911,-0.07550280198019803
47,0.0008943366336633704,-0.055062237623762375,-0.05595657425742575
48,0.028792892156862714,0.11073948039215682,0.08194658823529412
49,0.013116656862745102,0.023929049019607847,0.010812392156862746
50,0.008652715686274518,-0.02285666666666666,-0.03150938235294118
51,0.015244262626262625,-0.016200454545454546,-0.03144471717171717
52,-0.01235628282828282,0.034255939393939394,0.046612222222222215
53,-0.0019069499999999984,-0.06822934,-0.06632239000000001
54,-0.015129960396039598,-0.024406514851485143,-0.009276554455445545
55,0.035786490196078435,-0.0018055000000000007,-0.03759199019607844
56,0.0016748252427184506,-0.04901310679611651,-0.050687932038834954
57,0.011224115384615386,-0.05241686538461539,-0.06364098076923078
58,0.014274125,0.03718032692307692,0.02290620192307692
59,-0.006589657142857145,0.007731057142857141,0.014320714285714287
60,0.024714447619047623,0.10079712380952381,0.07608267619047619
61,0.01030272380952381,0.08280617142857143,0.0725034476190476
62,0.009470695238095241,0.04929128571428571,0.03982059047619047
63,0.008459846153846148,-0.10351383653846155,-0.11197368269230769
64,-0.016676742857142858,-0.02527754285714286,-0.0086008
65,0.007524150943396233,-0.11633040566037736,-0.12385455660377359
66,0.043361056074766355,0.010546308411214952,-0.03281474766355141
67,0.006644233644859803,-0.050464504672897204,-0.057108738317757
68,0.03394047222222222,0.07173765740740741,0.037797185185185184
69,-0.0011801376146789078,-0.05196200917431192,-0.05078187155963301
70,-0.012473458715596334,0.029221633027522932,0.041695091743119264
71,0.02429375454545453,-0.07035822727272728,-0.09465198181818181
72,0.02072851818181818,-0.05753152727272726,-0.07826004545454544
73,0.04941228828828831,0.1253466666666667,0.0759343783783784
74,0.012530765765765747,-0.11397011711711712,-0.12650088288288286
75,0.04601184684684685,-0.043965657657657656,-0.08997750450450451
76,0.02090238053097345,-0.03397980530973451,-0.05488218584070796
77,0.010957473684210527,0.00832321052631579,-0.0026342631578947376
78,0.038846581196581194,-0.025039572649572652,-0.06388615384615384
79,0.10364414406779658,0.19846422033898306,0.09482007627118647
80,0.014800091666666662,0.03824404166666666,0.023443949999999998
81,0.04286100833333333,-0.03732268333333333,-0.08018369166666667
82,0.009628616666666668,0.004896316666666667,-0.004732299999999999
83,0.05754361344537815,0.055385865546218487,-0.002157747899159664
84,0.018579050847457625,0.10040427966101693,0.0818252288135593
85,0.03082612711864406,0.05324324576271186,0.022417118644067802
86,0.054178051282051276,0.04573381196581196,-0.008444239316239315
87,-0.0029709911504424823,0.09546792920353982,0.0984389203539823
88,0.1150537207207208,0.31415018918918924,0.19909646846846846
89,0.023821640350877183,0.06911253508771929,0.04529089473684211
90,-0.0014436842105263075,-0.04559644736842105,-0.044152763157894744
91,0.009490070175438604,0.0588266403508772,0.0493365701754386
92,0.0028851478260869573,0.05145767826086957,0.04857253043478261
93,0.05012749565217393,0.031113400000000006,-0.019014095652173914
94,-0.003145120689655158,0.05754725000000001,0.06069237068965517
95,0.02709445689655173,0.07717974137931036,0.050085284482758625
96,0.044474539130434775,0.2426138260869565,0.19813928695652172
97,0.036924626086956513,0.1903168347826087,0.15339220869565218
98,-0.05296926724137932,0.16546175862068965,0.21843102586206897
99,0.015235098214285639,0.34120542857142855,0.3259703303571429
100,-0.02514603571428572,0.07247684821428571,0.09762288392857144
101,0.006948300884955713,-0.14933776991150444,-0.15628607079646015
